 Source Port, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,target
51824,53,17,121458,938.5960579,16.46659751,121458,0,121458,121458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51045,53,17,119315,938.6916984,16.76235176,119315,0,119315,119315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51351,19302,17,55388,938.8315159,36.10890446,55388,0,55388,55388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62692,53,17,119283,938.9435209,16.76684859,119283,0,119283,119283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62194,53,17,119215,939.4790924,16.77641236,119215,0,119215,119215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58462,3478,6,400208,939.511454,24.98700676,44467.55556,46560.62843,120713,3,80041.6,49166.59781,120713,135,92907.33333,100481.6564,199602,79,0,0,0,0,0,0,0,0,0
38497,443,6,5589726,939.5809383,2.862394329,372648.4,1371446.644,5326377,13,698715.75,1871211.739,5326425,44,931598.5,2154441.144,5326395,54,60132,0,60132,60132,5326377,0,5326377,5326377,0
43451,53,17,204331,939.6518394,9.788039994,204331,0,204331,204331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37413,465,6,2325975,939.8209353,12.46788981,83070.53571,119425.5553,575017,15,199495.4545,199837.7197,711580,565,137107.75,134548.7971,575017,27,0,0,0,0,0,0,0,0,0
443,61802,17,7039156,940.1695317,3.12537469,335197.9048,630564.7449,2242818,1,701306.7,798180.6692,2267871,1,701414.1,795708.8187,2267754,67,0,0,0,0,0,0,0,0,0
40008,36439,6,780687,940.197544,23.05661552,45922.76471,86736.64103,367543,34,97581.625,131503.236,413791,53,97576.875,135801.8794,413907,228,0,0,0,0,0,0,0,0,0
49539,13392,17,281849,940.2197631,14.19199642,93949.66667,81242.58185,141785,145,141930,0,141930,141930,140064,0,140064,140064,0,0,0,0,0,0,0,0,0
443,5589,6,1904317,940.494676,3.675858589,317386.1667,532345.6776,1383597,13421,617970,968981.7472,1735607,13421,874311,720239.1683,1383597,365025,0,0,0,0,0,0,0,0,0
4497,21,6,300862,940.6305881,19.94269798,60172.4,102537.1006,239918,1035,5257.5,2314.360495,6894,3621,145691,133257.1013,239918,51464,0,0,0,0,0,0,0,0,0
61684,443,17,7951450,940.7089273,3.395607091,305825,873625.3519,3437346,44,530096.6667,1113777.825,3437346,44,790088.9,1333050.412,3487355,16684,0,0,0,0,0,0,0,0,0
58507,53,17,119012,941.0815716,16.80502806,119012,0,119012,119012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,17,4064390,941.1006326,1.230196905,1016097.5,1385733.181,3064427,116,1016097.5,1385733.181,3064427,116,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,17,4064373,941.1045689,1.230202051,1016093.25,1385724.975,3064393,27,1016093.25,1385724.975,3064393,27,0,0,0,0,0,0,0,0,0,0,0,0,0
37409,465,6,2346058,941.1532025,14.06614841,73314.3125,123365.1429,651243,16,158065.7857,210465.5204,797657,247,129941.8824,150836.2532,651243,45,0,0,0,0,0,0,0,0,0
58139,43020,6,6568255,941.4981605,10.20057839,99519.01515,115111.2216,425547,29,226490.5517,110346.6279,703529,137719,182442.7778,107998.3723,425547,467,0,0,0,0,0,0,0,0,0
37450,465,6,2313210,941.9810566,12.53669144,82614.64286,134961.7833,681427,55,198008.3636,222548.9849,815959,587,136427.125,158228.441,681427,61,0,0,0,0,0,0,0,0,0
48835,58139,6,6564498,942.0369996,15.2334573,66308.06061,103115.1583,419013,46,108966.2034,163930.8188,748003,86,161139.6923,101708.9778,419013,46,0,0,0,0,0,0,0,0,0
443,47699,6,9996335,942.1452963,7.802859748,129822.5325,716026.0733,4601076,11,227189.4318,945908.0779,4627099,11,311585.4375,1102363.11,4626684,16,0,0,0,0,0,0,0,0,0
49539,40005,17,127351,942.2776421,15.70462737,127351,0,127351,127351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48885,40008,6,130504,942.4998467,45.97560228,26100.8,37945.17397,83864,58,15546.66667,26577.1821,46235,75,84252,0,84252,84252,0,0,0,0,0,0,0,0,0
51413,12097,17,468958,942.515108,4.264774244,468958,0,468958,468958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46711,443,6,9477117,942.5862317,6.22552196,163398.569,878397.7116,6579021,5,393824.375,1355716.778,6604294,6,286415.1515,1162830.361,6604352,5,130120,0,130120,130120,6579021,0,6579021,6579021,0
64682,53,17,120908,942.8656499,16.54150263,120908,0,120908,120908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,61802,17,7963482,942.9292362,3.767196309,274602.8276,640141.0394,2551824,0,529193.7333,831159.4734,2576859,0,612477.5385,873400.1252,2576920,119,0,0,0,0,0,0,0,0,0
55553,443,6,9976935,942.9749718,4.911327978,207852.8125,1266752.136,8791936,3,475092.1429,1913638.336,8816965,3,373951.1923,1723468.116,8817177,3,824501,0,824501,824501,8791936,0,8791936,8791936,0
55416,53,17,118749,943.1658372,16.84224709,118749,0,118749,118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47785,443,6,7047331,943.335853,7.378679957,138182.9608,913802.7467,6534879,4,303559.7826,1358674.154,6534879,9,16615,22254.68249,66085,8,38363,0,38363,38363,6534879,0,6534879,6534879,0
51413,6881,17,476771,943.8493533,4.194886015,476771,0,476771,476771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55693,53,17,120781,943.8570636,16.55889585,120781,0,120781,120781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46711,443,6,7638240,943.9347284,5.236808479,195852.3077,1002941.672,6204129,4,475795.8125,1559405.914,6229443,4,346038.3182,1335540.053,6229574,7,1332910,0,1332910,1332910,6204129,0,6204129,6204129,0
